19-02-2021 19:13:27: Start!
Date Time Episode Position Velocity Control 
19-02-2021 19:17:45: 42 -2.3324227612180977 0.7237145669815698 3.0
19-02-2021 19:17:52: 43 -2.2908376897015117 0.7517784544311641 3.0
19-02-2021 19:17:59: 44 -2.3003762682974322 0.7454544608508259 3.0
19-02-2021 19:18:06: 45 -2.3276202210766703 0.727020438461331 3.0
19-02-2021 19:18:13: 46 -2.317545079422212 0.7339011740018402 3.0
19-02-2021 19:18:20: 47 -2.36400977896227 0.7015589992710333 3.0
19-02-2021 19:18:26: 48 -2.3109501179740883 0.7383648504639243 3.0
19-02-2021 19:18:33: 49 -2.3162387607300285 0.7347878727092049 3.0
19-02-2021 19:18:40: 50 -2.30487158488269 0.7424505561751783 3.0
19-02-2021 19:18:49: 51 -2.320467159071015 0.7319132027091626 3.0
19-02-2021 19:18:56: 52 -2.9861743263520317 0.15479339790555458 3.0
19-02-2021 19:19:03: 53 1.705779984191711 -0.990903530628268 3.0
19-02-2021 19:19:10: 54 2.412123108580584 -0.6664742597187828 -3.0
19-02-2021 19:19:17: 55 0.6231632799714184 -0.5836067746495288 -2.488892534957183
19-02-2021 19:19:24: 56 -1.6967583120641416 0.9920772728932704 -1.1024873678065172
19-02-2021 19:19:32: 57 -2.386314616937854 0.6854911283485075 3.0
19-02-2021 19:19:39: 58 -2.3040444369083257 0.7430044092745911 3.0
19-02-2021 19:19:46: 59 -2.3390858511873986 0.7191003411705255 3.0
19-02-2021 19:19:53: 60 -2.3398466519679655 0.7185714478884043 3.0
19-02-2021 19:20:02: 61 -2.3090562348398853 0.7396407630962706 3.0
19-02-2021 19:20:09: 62 -2.3122500768938803 0.7374875326209321 3.0
19-02-2021 19:20:17: 63 -2.3175807212557835 0.7338769635971205 3.0
19-02-2021 19:20:24: 64 -2.2973940105116597 0.7474389864110643 3.0
19-02-2021 19:20:32: 65 -2.332189569551945 0.7238754727391816 3.0
19-02-2021 19:20:39: 66 -2.3111291865589774 0.7382440745090039 3.0
19-02-2021 19:20:46: 67 -2.3170489880148732 0.7342380568730129 3.0
19-02-2021 19:20:54: 68 -2.326662270601788 0.7276778487279436 3.0
19-02-2021 19:21:01: 69 -2.3175807212557835 0.7338769635971205 3.0
19-02-2021 19:21:09: 70 -2.3094281281500564 0.7393904270542012 3.0
19-02-2021 19:21:18: 71 -2.316713649141624 0.7344656744954128 3.0
19-02-2021 19:21:25: 72 -2.3094038073095877 0.739406801495822 3.0
19-02-2021 19:21:33: 73 -2.314290096685278 0.7361082496920757 3.0
19-02-2021 19:21:41: 74 -2.3093625507380082 0.7394345772216265 3.0
19-02-2021 19:21:48: 75 -2.34165542348809 0.7173123572770498 3.0
19-02-2021 19:21:56: 76 -2.3007794300154396 0.7451856701876449 3.0
19-02-2021 19:22:04: 77 -2.3013829788009144 0.7447830537283614 3.0
19-02-2021 19:22:11: 78 -2.298550491997273 0.7466702008728231 3.0
19-02-2021 19:22:19: 79 1.0944426981896775 -0.8886728406778266 -3.0
19-02-2021 19:22:27: 80 0.7168561137069616 -0.6570178254549329 -3.0
19-02-2021 19:22:36: 81 0.6927594512733783 -0.6386629718418808 3.0
19-02-2021 19:22:44: 82 -2.302138973917181 0.7442783603541789 3.0
19-02-2021 19:22:52: 83 2.7843560246856134 -0.3496866613144871 -3.0
19-02-2021 19:23:00: 84 0.5919077601741813 -0.5579452450346255 -2.434633649639554
19-02-2021 19:23:08: 85 0.43404441183377873 -0.42054361481263974 -1.8576981232433274
19-02-2021 19:23:16: 86 0.4694910172268085 -0.4524324338357029 -1.8360222473646761
19-02-2021 19:23:24: 87 1.5819633596973368 -0.9999376493360229 -1.8354641769832762
19-02-2021 19:23:32: 88 0.433124136170985 -0.41970849621141526 -1.6238906710478362
19-02-2021 19:23:40: 89 2.0289835073104356 -0.8968558225083719 3.0
19-02-2021 19:23:48: 90 2.4396132304935207 -0.6457303704802342 -3.0
19-02-2021 19:23:58: 91 0.6957878784311271 -0.6409903736537338 -3.0
19-02-2021 19:24:06: 92 0.16617313583740678 -0.16540942042244774 -1.647426889745363
19-02-2021 19:24:14: 93 0.5417782835147182 -0.5156604271338135 -2.1684659474676806
19-02-2021 19:24:22: 94 0.7920541121357205 -0.7117975499819619 -2.9061504135113387
19-02-2021 19:24:30: 95 2.0818701193018923 -0.8722198035262959 -3.0
19-02-2021 19:24:39: 96 2.354989117529141 -0.7079585944782801 -3.0
19-02-2021 19:24:47: 97 3.000021628828736 -0.1410985956487017 -3.0
19-02-2021 19:24:55: 98 2.30623594800365 -0.741535877390259 3.0
19-02-2021 19:25:03: 99 -2.9860781962974876 0.15488836857600613 -3.0
19-02-2021 19:25:11: 100 -1.5732755526418138 0.9999969267211741 3.0
19-02-2021 19:25:21: 101 2.4749472770535004 -0.6183530712873532 -3.0
19-02-2021 19:25:30: 102 0.41991060857347806 -0.40767882910759123 -1.6202763312277164
19-02-2021 19:25:38: 103 -2.1981649229220945 0.8095749868154426 3.0
19-02-2021 19:25:47: 104 1.2778153131833818 -0.9573871916136933 -3.0
19-02-2021 19:25:55: 105 0.5962184048130506 -0.5615173583255458 -1.9190153904255123
19-02-2021 19:26:04: 106 0.9650846978353762 -0.8220971418379887 3.0
19-02-2021 19:26:12: 107 1.3319104033690117 -0.9716021909288871 -3.0
19-02-2021 19:26:21: 108 0.5605188959888578 -0.5316257636680489 -2.92917724653307
19-02-2021 19:26:29: 109 0.5567470964720731 -0.5284273533022722 -2.0635435234002086
19-02-2021 19:26:38: 110 0.057160695088813274 -0.057129572887780394 1.588972243378184
19-02-2021 19:26:48: 111 0.9416187093509683 -0.8085117373897056 -3.0
19-02-2021 19:26:57: 112 2.48475604924203 -0.6106147304013556 -3.0
19-02-2021 19:27:06: 113 2.7998558402977967 -0.3351239771666095 -3.0
19-02-2021 19:27:14: 114 2.6133891792792436 -0.5039824711660686 -3.0
19-02-2021 19:27:23: 115 -0.5476446272345221 0.5206777678697341 -0.6665191130052563
19-02-2021 19:27:32: 116 2.4844012587430626 -0.6108956604261839 -3.0
19-02-2021 19:27:41: 117 2.5699876160734334 -0.5409826357188128 -3.0
19-02-2021 19:27:50: 118 -0.01104705667784156 0.011046831986754194 1.1864703916135995
19-02-2021 19:27:58: 119 2.566572617145109 -0.5438516050046247 -3.0
19-02-2021 19:28:07: 120 2.648950233373238 -0.4729557365967286 -3.0
19-02-2021 19:28:18: 121 1.9279367287116278 -0.9369003584747747 -3.0
19-02-2021 19:28:27: 122 0.509923571532561 -0.48811054293198963 -2.159722835049486
19-02-2021 19:28:36: 123 -3.130972657793915 0.010619796168852735 -3.0
19-02-2021 19:28:45: 124 0.37886160609426156 -0.3698630431342716 -1.4186391275981605
19-02-2021 19:28:54: 125 -1.8071971298429013 0.9721872201179228 -3.0
19-02-2021 19:29:03: 126 0.6478477322090939 -0.6034716198515334 -2.1413356356012327
19-02-2021 19:29:12: 127 2.1095675537943466 -0.8583397901101646 -3.0
19-02-2021 19:29:21: 128 1.8711241095490037 -0.9552395713786985 -3.0
19-02-2021 19:29:30: 129 0.5498031294917434 -0.5225193818666292 -2.4319622413710196
19-02-2021 19:29:39: 130 2.162077583429764 -0.8302271559994814 -3.0
19-02-2021 19:29:50: 131 0.6964518152032508 -0.64149983628895 -2.1237746675071048
19-02-2021 19:29:59: 132 1.8630410401513648 -0.9575995811038113 -3.0
19-02-2021 19:30:08: 133 0.5740984904117283 -0.5430780298865174 -1.9293116763306435
19-02-2021 19:30:18: 134 0.48200245506134065 -0.4635544160001396 -1.6605709544754481
19-02-2021 19:30:27: 135 0.4982345568969988 -0.4778754701938054 -1.9943398554284943
19-02-2021 19:30:36: 136 -2.302058548855978 0.7443320713956748 3.0
19-02-2021 19:30:46: 137 -2.3061886155161666 0.7415676325509599 3.0
19-02-2021 19:30:55: 138 0.40058616818503445 -0.3899581720281598 -1.7232885377352145
19-02-2021 19:31:04: 139 2.1827937653882854 -0.8185021159333934 -2.677815522364201
19-02-2021 19:31:14: 140 0.3608297867513386 -0.35305070669236804 -1.4659210406181886
19-02-2021 19:31:25: 141 -1.6155423483323847 0.9989990638017459 3.0
19-02-2021 19:31:34: 142 0.43932708893609007 -0.4253305512730024 -1.6503147627854584
19-02-2021 19:31:44: 143 0.4137030208761021 -0.4020027048408608 -1.7916432806711446
19-02-2021 19:31:53: 144 0.5890086358264535 -0.5555369848315166 -1.7540157125502944
19-02-2021 19:32:03: 145 0.6122146794134355 -0.5746813113069634 -2.303296593582206
19-02-2021 19:32:12: 146 0.011340213003318667 -0.011339969945501514 2.293987676007944
19-02-2021 19:32:22: 147 0.6395432324238786 -0.5968290077415679 -2.6095304235483003
19-02-2021 19:32:32: 148 2.448026228563668 -0.6392837193029464 -3.0
19-02-2021 19:32:41: 149 0.10299934934800303 -0.10281732821142196 -0.47318363344410846
19-02-2021 19:32:51: 150 2.239174819117016 -0.7848275685395415 -3.0
19-02-2021 19:33:02: 151 2.765568548070192 -0.3672252748392534 -3.0
19-02-2021 19:33:12: 152 -1.4304646032262593 0.9901696519915736 3.0
19-02-2021 19:33:22: 153 0.04475081427435246 -0.04473587917593029 1.0556816442898984
19-02-2021 19:33:32: 154 1.8046219523713605 -0.9727871154926043 -3.0
19-02-2021 19:33:42: 155 0.42893349810987047 -0.41590115184301124 -1.8409575149970159
19-02-2021 19:33:51: 156 0.6281958252771833 -0.5876859770808015 -3.0
19-02-2021 19:34:01: 157 0.31940942326854627 -0.3140059094407153 -1.197841621805702
19-02-2021 19:34:11: 158 0.4328118562301144 -0.4194250320665639 -0.9228916421027785
19-02-2021 19:34:21: 159 0.34916611492662053 -0.3421143594432083 -1.7360429121656227
19-02-2021 19:34:31: 160 0.5831226234193423 -0.5506332185797027 -2.028372154076265
19-02-2021 19:34:42: 161 0.2791225009788798 -0.2755122170684369 -2.060746162882433
19-02-2021 19:34:53: 162 0.3099534198785099 -0.30501427629913097 -1.5760453782033998
19-02-2021 19:35:03: 163 0.41567580701897633 -0.40380828029965465 -1.8644948907664403
19-02-2021 19:35:13: 164 -0.43837575919498306 0.42446936929461376 1.7703804088924664
19-02-2021 19:35:23: 165 -0.45323286189276946 0.437874277167632 1.9209579619776525
19-02-2021 19:35:33: 166 0.0027030400878444993 -0.002703036796251978 -1.0326386800072112
19-02-2021 19:35:43: 167 0.6346154349701765 -0.5928678680798911 -1.9823238425916803
19-02-2021 19:35:53: 168 0.458812808915535 -0.4428840088239054 -1.7068197996827366
19-02-2021 19:36:03: 169 -0.4931842629599372 0.4734330773024175 1.6775930759479856
19-02-2021 19:36:13: 170 0.44411761543361683 -0.4296612631058783 -1.6167498163823737
19-02-2021 19:36:25: 171 0.12740997620395556 -0.12706554178388738 -3.0
19-02-2021 19:36:35: 172 0.013376898957510264 -0.013376500014184339 -1.024550074694612
19-02-2021 19:36:46: 173 0.41927676919968127 -0.40709997242991974 -1.7242847723350563
19-02-2021 19:36:56: 174 -0.6068065899594899 0.5702470713285819 1.4287462928524248
19-02-2021 19:37:06: 175 0.4057766620493668 -0.3947324734135485 -1.2902940532210692
19-02-2021 19:37:17: 176 2.3108868552195094 -0.7384075134812752 -3.0
19-02-2021 19:37:27: 177 -0.36413696090338377 0.3561429763156074 2.7091368671211353
19-02-2021 19:37:38: 178 0.039194121929067904 -0.03918408783403614 2.426959226628102
19-02-2021 19:37:48: 179 -0.4718436264675816 0.45452923367104814 1.9941577268042823
19-02-2021 19:37:58: 180 -2.2386830423409467 0.7851322346747424 3.0
19-02-2021 19:38:10: 181 -0.3192276334591071 0.31383330918530694 1.2571418343965348
19-02-2021 19:38:21: 182 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 19:38:32: 183 0.6900013293599514 -0.6365382074849704 -1.7133897813233572
19-02-2021 19:38:42: 184 1.679069215794712 -0.9941442147317748 -3.0
19-02-2021 19:38:53: 185 2.3808418286294124 -0.6894654758428338 -3.0
19-02-2021 19:39:04: 186 2.069060386436136 -0.8784134933215231 -3.0
19-02-2021 19:39:14: 187 2.103251186817351 -0.8615634583897845 -3.0
19-02-2021 19:39:25: 188 2.1399442536707447 -0.842360475450209 -3.0
19-02-2021 19:39:35: 189 -1.7768314293078316 0.9788497471772251 3.0
19-02-2021 19:39:46: 190 2.032829447216291 -0.8951480462339445 -3.0
19-02-2021 19:39:59: 191 2.416672618551665 -0.6630755868154998 -3.0
19-02-2021 19:40:10: 192 0.5313886247269362 -0.5067309686479975 -2.056073935312688
19-02-2021 19:40:21: 193 2.249581201141222 -0.7783362070424473 -3.0
19-02-2021 19:40:32: 194 -0.33862065593599056 0.33218639225688923 1.2962643001722727
19-02-2021 19:40:42: 195 -0.4003913605134706 0.3897787793807492 1.3364530882684265
19-02-2021 19:40:53: 196 2.7418038050752855 -0.38922385023188444 -3.0
19-02-2021 19:41:04: 197 -0.12753466228128119 0.12718921620810963 -3.0
19-02-2021 19:41:16: 198 -0.30501584817586114 0.3003082919057984 1.2666684138761442
19-02-2021 19:41:27: 199 0.627701337742276 -0.587285820766355 -1.9217788661131097
19-02-2021 19:41:28: Stop!
19-02-2021 20:40:56: Start!
Date Time Episode Position Velocity Control 
19-02-2021 20:40:57: 0 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 20:40:59: 1 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 20:40:59: 2 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 20:41:04: 3 1.9046144638045917 -0.9447982100802697 -3.0
19-02-2021 20:41:09: 4 -2.3760923119675414 0.6928978494818687 3.0
19-02-2021 20:41:15: 5 -2.320506374504399 0.731886480833418 3.0
19-02-2021 20:41:21: 6 -2.3145853929880396 0.7359083422141423 3.0
19-02-2021 20:41:27: 7 -2.3375307215346854 0.7201801405074605 3.0
19-02-2021 20:41:33: 8 -2.3793900447469483 0.6905163028808989 3.0
19-02-2021 20:41:38: 9 -2.320364961071906 0.7319828363862283 3.0
19-02-2021 20:41:44: 10 -2.337385499238299 0.7202808862714727 3.0
19-02-2021 20:41:52: 11 -2.3450647414067216 0.7149327448816658 3.0
19-02-2021 20:41:58: 12 -2.320061779937106 0.7321893670434386 3.0
19-02-2021 20:42:04: 13 -2.3518248742085675 0.7101898058709518 3.0
19-02-2021 20:42:10: 14 -2.348779484030839 0.7123304951834868 3.0
19-02-2021 20:42:16: 15 -2.3642702306754986 0.7013733746247124 3.0
19-02-2021 20:42:22: 16 -2.3773128178172893 0.6920173052526553 3.0
19-02-2021 20:42:28: 17 -2.3721748151200366 0.6957171807126593 3.0
19-02-2021 20:42:34: 18 -2.3312195643264353 0.7245443684178182 3.0
19-02-2021 20:42:40: 19 -2.373282989647387 0.6949207344031717 3.0
19-02-2021 20:42:47: 20 2.416441916819644 -0.6632482615145078 -3.0
19-02-2021 20:42:54: 21 -2.3407192586929693 0.7179643173004034 3.0
19-02-2021 20:43:01: 22 -2.3503430796717453 0.7112322243523544 3.0
19-02-2021 20:43:07: 23 2.723872267535331 -0.4056779050888815 -1.7001821811271807
19-02-2021 20:43:14: 24 -2.091395260989321 0.8675214255373727 3.0
19-02-2021 20:43:20: 25 2.1777612099906243 -0.8213829595619274 -3.0
19-02-2021 20:43:27: 26 -2.3025775001248876 0.7439854105026853 3.0
19-02-2021 20:43:33: 27 -2.314346519917505 0.7360700576752841 3.0
19-02-2021 20:43:40: 28 2.3839761610396923 -0.6871918377972657 -3.0
19-02-2021 20:43:46: 29 2.3100118588648906 -0.7389972886945516 -3.0
19-02-2021 20:43:53: 30 0.7528851428343364 -0.6837469469963041 -3.0
19-02-2021 20:44:01: 31 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 20:44:07: 32 -2.3891754106503633 0.6834054366247857 3.0
19-02-2021 20:44:14: 33 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 20:44:21: 34 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 20:44:27: 35 0.00903046958659548 -0.009030346848895065 0.07368170274185104
19-02-2021 20:44:34: 36 -2.4139001431321274 0.6651483790134094 3.0
19-02-2021 20:44:41: 37 -2.377462200311471 0.6919094611608861 3.0
19-02-2021 20:44:48: 38 3.028787087515841 -0.11256647464306516 -3.0
19-02-2021 20:44:54: 39 -0.0133914811918463 0.013391080942434457 0.5699934707379004
19-02-2021 20:45:01: 40 -2.3319352419748975 0.724050917716452 3.0
19-02-2021 20:45:09: 41 0.017718286002851524 -0.017717358944532267 -1.2730417179259348
19-02-2021 20:45:17: 42 2.3818620610451973 -0.6887261438865857 -3.0
19-02-2021 20:45:24: 43 -2.3652566570589837 0.7006699146288284 3.0
19-02-2021 20:45:31: 44 1.6549688750287324 -0.9964595821296115 -3.0
19-02-2021 20:45:38: 45 -0.0157867530595861 0.01578609733452117 0.2131324534468685
19-02-2021 20:45:45: 46 2.4603268566664447 -0.629776769171527 -3.0
19-02-2021 20:45:52: 47 -0.012468757188342838 0.012468434104770162 1.457460950377646
19-02-2021 20:45:59: 48 0.024440306505571385 -0.024437873429301246 -0.333435553452718
19-02-2021 20:46:06: 49 0.019722386619471788 -0.019721108066554804 -0.511641017572058
19-02-2021 20:46:13: 50 -0.015025279661480706 0.015024714319104855 0.37566886525159227
19-02-2021 20:46:22: 51 0.0075279737624383 -0.007527902660439437 -0.358355595794452
19-02-2021 20:46:29: 52 2.3377422366073137 -0.7200333779659499 -3.0
19-02-2021 20:46:36: 53 -0.010850258573197102 0.01085004567770928 0.37669916423183913
19-02-2021 20:46:44: 54 0.002823661864493676 -0.0028236581122878285 -0.040088839422720124
19-02-2021 20:46:51: 55 -0.01810130546245814 0.018100316974629292 0.5309793855155589
19-02-2021 20:46:58: 56 2.300068951034987 -0.7456592699828696 -3.0
19-02-2021 20:47:06: 57 0.011399650866617428 -0.01139940396690756 -0.2482482445013059
19-02-2021 20:47:13: 58 0.00887932459060048 -0.00887920791317579 -0.3626721096379133
19-02-2021 20:47:20: 59 -0.018816228602107188 0.01881511830603427 0.515881470012199
19-02-2021 20:47:27: 60 0.012928423548703272 -0.01292806340001686 -0.14388232243261798
19-02-2021 20:47:37: 61 0.01069843308783014 -0.010698229004849371 -0.26519630466954025
19-02-2021 20:47:44: 62 0.02771799392999874 -0.027714444836404232 -0.3940946579560203
19-02-2021 20:47:52: 63 -0.007574677267851104 0.007574604834278853 0.25910834323390963
19-02-2021 20:47:59: 64 -2.3777532020436167 0.6916993331922551 3.0
19-02-2021 20:48:07: 65 -2.3823181157459548 0.6883954227733952 3.0
19-02-2021 20:48:14: 66 -2.1560809095234212 0.833554905722188 3.0
19-02-2021 20:48:22: 67 -2.315610478274297 0.7352138897437496 3.0
19-02-2021 20:48:29: 68 -2.090841296400826 0.8677968342961841 3.0
19-02-2021 20:48:37: 69 2.3231335796123407 -0.7300937096959424 -3.0
19-02-2021 20:48:45: 70 -2.2276983485019457 0.7918878601974044 3.0
19-02-2021 20:48:54: 71 -2.4338216558019568 0.6501417628207429 3.0
19-02-2021 20:49:02: 72 -2.468585546448315 0.6233402115225364 0.8250627940128843
19-02-2021 20:49:10: 73 -2.345501282060672 0.7146274505007455 3.0
19-02-2021 20:49:17: 74 -1.9523410754519972 0.9280905488953353 3.0
19-02-2021 20:49:25: 75 -0.0024751755011975796 0.0024751729738405983 -0.16018131833848082
19-02-2021 20:49:33: 76 -2.3119135341541597 0.7377147786086032 3.0
19-02-2021 20:49:42: 77 -2.361056856310827 0.7036602237731554 3.0
19-02-2021 20:49:50: 78 -2.2603680770289403 0.7715185411656492 3.0
19-02-2021 20:49:58: 79 -2.457094585440175 0.6322842262510098 3.0
19-02-2021 20:50:06: 80 -2.5689989434577534 0.5418138782340449 3.0
19-02-2021 20:50:15: 81 -2.4246029162832254 0.6571185550856146 3.0
19-02-2021 20:50:23: 82 0.022016765803359206 -0.022014987119385536 -0.24505321403052877
19-02-2021 20:50:32: 83 -0.008787747430802018 0.00878763432633143 0.3186587530610274
19-02-2021 20:50:41: 84 0.022866801157119365 -0.02286480840334183 -1.183656004493505
19-02-2021 20:50:49: 85 -2.389196686160118 0.6833899045172641 3.0
19-02-2021 20:50:57: 86 -2.5284594679218957 0.575432753445567 3.0
19-02-2021 20:51:06: 87 -2.336713656647569 0.7207467691433794 3.0
19-02-2021 20:51:16: 88 0.0043963180550710135 -0.004396303893362654 -0.030155177079168816
19-02-2021 20:51:25: 89 -0.014511903684145011 0.014511394332939461 1.05112132460878
19-02-2021 20:51:33: 90 -0.01557729895928528 0.015576668989173587 0.828603854423335
19-02-2021 20:51:44: 91 -0.02190990882595578 0.021908155914268885 0.545623638938431
19-02-2021 20:51:53: 92 -0.027058775536077828 0.027055473686603885 0.913222259546868
19-02-2021 20:52:02: 93 -0.014003888603442594 0.01400343089340846 0.10394074573511214
19-02-2021 20:52:11: 94 -0.029395242076351025 0.029391008951189963 0.3706846983480694
19-02-2021 20:52:19: 95 -0.008384948671513293 0.008384850417918772 0.31145888795527643
19-02-2021 20:52:28: 96 0.033385769062167725 -0.03337956739148401 -0.5430601275580561
19-02-2021 20:52:37: 97 0.01432538399132044 -0.014324894028518437 -0.10254172218851565
19-02-2021 20:52:47: 98 -0.00014216747515849448 0.0001421674746797118 -0.36356528449129044
19-02-2021 20:52:56: 99 0.006415658609853381 -0.006415614597803585 0.5852142555376059
19-02-2021 20:53:05: 100 0.030654977625337754 -0.030650176629227446 -0.3695272521876227
19-02-2021 20:53:16: 101 0.03436226179810209 -0.03435549990444386 -0.4635908848344787
19-02-2021 20:53:25: 102 2.265737893997869 -0.7680911199932366 -3.0
19-02-2021 20:53:35: 103 0.018284822853809057 -0.01828380399557123 -0.6663215505271457
19-02-2021 20:53:44: 104 -0.012132937189024862 0.01213263951331307 0.3610992386002567
19-02-2021 20:53:53: 105 -0.008197702176361954 0.008197610359235111 -0.2115407763075865
19-02-2021 20:54:02: 106 0.0250862817759816 -0.025083650635888972 -0.4635594781776634
19-02-2021 20:54:12: 107 0.0005531200500974442 -0.0005531200218935659 -0.3619859132156691
19-02-2021 20:54:21: 108 -0.01472186444860446 0.014721332668007554 0.38000151157880824
19-02-2021 20:54:30: 109 -0.023141785997744968 0.023139720485661923 0.6481079343872584
19-02-2021 20:54:40: 110 -2.351989553812068 0.710073860111814 3.0
19-02-2021 20:54:51: 111 -0.027004599078529257 0.027001317021553714 0.4372631094844106
19-02-2021 20:55:01: 112 -0.005494991030306817 0.005494963376873713 -0.39134831369653256
19-02-2021 20:55:10: 113 -0.014488573676112004 0.014488066777511847 -0.32089086586781956
19-02-2021 20:55:20: 114 -0.015209064385710125 0.015208478043416062 0.48317006838297694
19-02-2021 20:55:29: 115 0.00950434887393925 -0.009504205782419303 -0.20424358000952264
19-02-2021 20:55:39: 116 0.034437618666007364 -0.03443081218973133 -0.8914297347221785
19-02-2021 20:55:49: 117 2.165504164838975 -0.8283122228264845 -3.0
19-02-2021 20:55:58: 118 -2.8916409947567194 0.24735712060835102 3.0
19-02-2021 20:56:08: 119 2.754003595279814 -0.37795741052291487 -3.0
19-02-2021 20:56:17: 120 2.290509655827857 -0.7519947246880825 -3.0
19-02-2021 20:56:29: 121 2.8194279526584936 -0.3166206327867076 -3.0
19-02-2021 20:56:40: 122 -0.019661074278744195 0.01965980761281979 0.7982653515828559
19-02-2021 20:56:50: 123 0.018817725197690205 -0.01881661463666861 -0.37746458941450994
19-02-2021 20:57:01: 124 0.00032855636741979666 -0.00032855636150843666 -0.24085494160577436
19-02-2021 20:57:11: 125 0.019535644073625846 -0.0195344014956125 0.4063344784435152
19-02-2021 20:57:21: 126 0.02894592215143854 -0.028941880184797885 -0.4979202201393198
19-02-2021 20:57:32: 127 -2.390551337156463 0.6824003099648566 0.6114935000305394
19-02-2021 20:57:42: 128 -0.020470916178159104 0.020469486456521743 0.49006424492013245
19-02-2021 20:57:53: 129 0.009451496295937556 -0.009451355578306392 0.12073611634618286
19-02-2021 20:58:04: 130 -0.03672654244859297 0.03671828664042385 0.8006088657503005
19-02-2021 20:58:16: 131 0.001058677740947811 -0.0010586775431869519 0.2125403065973086
19-02-2021 20:58:27: 132 -0.012182974811879799 0.01218267343803036 0.6834336458531232
19-02-2021 20:58:38: 133 -2.378075954097479 0.6914662102857309 3.0
19-02-2021 20:58:49: 134 -2.4850468399554373 0.6103844193361666 3.0
19-02-2021 20:58:59: 135 -2.357927581114364 0.7058802395224879 3.0
19-02-2021 20:59:10: 136 -0.5012362897529918 0.4805101182765871 3.0
19-02-2021 20:59:21: 137 -2.4191143822914345 0.6612458237119333 3.0
